; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
randfragment_164_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:108788779:108789081:D	cluster_3_node_1_2motifs	R	72	97	-12.1
randfragment_165_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:29001163:29001464:R	cluster_3_node_1_2motifs	D	132	157	2.4
randfragment_166_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:22603911:22604854:R	cluster_3_node_1_2motifs	R	380	405	1.8
randfragment_167_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:180841147:180841477:R	cluster_3_node_1_2motifs	D	104	129	-7.3
randfragment_168_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:109754401:109754793:D	cluster_3_node_1_2motifs	R	150	175	-1.9
randfragment_169_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:24818472:24818966:D	cluster_3_node_1_2motifs	R	266	291	2.0
randfragment_170_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_113891.3:2992952:2993492:D	cluster_3_node_1_2motifs	D	321	346	6.3
randfragment_171_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187607.1:149757:150074:R	cluster_3_node_1_2motifs	D	94	119	-11.7
randfragment_172_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:24314616:24315159:R	cluster_3_node_1_2motifs	D	10	35	0.9
randfragment_173_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:70815950:70816241:D	cluster_3_node_1_2motifs	D	64	89	-13.7
randfragment_174_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:29596320:29596722:R	cluster_3_node_1_2motifs	D	212	237	-7.0
randfragment_175_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:61250042:61250362:R	cluster_3_node_1_2motifs	D	241	266	-5.9
randfragment_176_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:130870811:130871123:D	cluster_3_node_1_2motifs	R	285	310	-6.8
randfragment_177_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:45699885:45700411:D	cluster_3_node_1_2motifs	D	457	482	1.5
randfragment_178_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:114953099:114953396:D	cluster_3_node_1_2motifs	R	18	43	-6.4
randfragment_179_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:23499876:23500163:R	cluster_3_node_1_2motifs	R	55	80	0.0
randfragment_180_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:58350908:58351276:R	cluster_3_node_1_2motifs	R	87	112	-6.7
randfragment_181_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:222063313:222063602:R	cluster_3_node_1_2motifs	R	63	88	-0.6
randfragment_182_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:195722598:195723058:R	cluster_3_node_1_2motifs	R	143	168	3.2
randfragment_183_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:64692308:64692831:D	cluster_3_node_1_2motifs	R	497	522	-11.5
randfragment_184_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:171423832:171424198:D	cluster_3_node_1_2motifs	R	75	100	-5.4
randfragment_185_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:185539606:185539977:D	cluster_3_node_1_2motifs	R	289	314	-4.7
randfragment_186_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:120957464:120957911:D	cluster_3_node_1_2motifs	R	67	92	-10.4
randfragment_187_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:52870895:52871271:D	cluster_3_node_1_2motifs	R	34	59	0.1
randfragment_188_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:103217538:103217998:R	cluster_3_node_1_2motifs	D	201	226	-7.3
randfragment_189_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:3826287:3826647:D	cluster_3_node_1_2motifs	D	292	317	4.0
randfragment_190_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:20669468:20669759:D	cluster_3_node_1_2motifs	R	62	87	17.4
randfragment_191_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:119189757:119190291:R	cluster_3_node_1_2motifs	D	319	344	-3.3
randfragment_192_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:96860450:96860819:R	cluster_3_node_1_2motifs	D	306	331	-0.7
randfragment_193_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:115809880:115810740:D	cluster_3_node_1_2motifs	R	126	151	7.7
randfragment_194_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:53780434:53781008:R	cluster_3_node_1_2motifs	R	26	51	1.6
randfragment_195_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:69695829:69696099:D	cluster_3_node_1_2motifs	R	106	131	-0.2
randfragment_196_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:46178850:46179466:D	cluster_3_node_1_2motifs	R	354	379	-6.3
randfragment_197_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:122665189:122665901:D	cluster_3_node_1_2motifs	D	283	308	4.5
randfragment_198_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:116020556:116021084:D	cluster_3_node_1_2motifs	R	223	248	-9.7
randfragment_199_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:111985444:111986470:D	cluster_3_node_1_2motifs	R	19	44	-1.5
randfragment_200_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:128256737:128257099:R	cluster_3_node_1_2motifs	.	0	0	-1000000.0
randfragment_201_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:50102821:50103473:D	cluster_3_node_1_2motifs	D	600	625	-2.8
randfragment_202_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:69401722:69402129:R	cluster_3_node_1_2motifs	R	321	346	-4.1
randfragment_203_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:31016048:31016544:D	cluster_3_node_1_2motifs	D	72	97	0.0
randfragment_204_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:128867264:128867593:D	cluster_3_node_1_2motifs	R	232	257	-8.4
randfragment_205_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:32616226:32616508:D	cluster_3_node_1_2motifs	D	7	32	0.2
randfragment_206_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:101813477:101814020:R	cluster_3_node_1_2motifs	D	66	91	-8.1
randfragment_207_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:16588321:16588690:R	cluster_3_node_1_2motifs	R	76	101	-0.6
randfragment_208_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:114560397:114560756:D	cluster_3_node_1_2motifs	D	249	274	4.2
randfragment_209_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_015495299.1:45024:45571:D	cluster_3_node_1_2motifs	D	328	353	0.2
randfragment_210_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:30880161:30880538:D	cluster_3_node_1_2motifs	D	133	158	14.4
randfragment_211_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003315962.1:174117:174458:R	cluster_3_node_1_2motifs	D	138	163	2.6
randfragment_212_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:11559820:11560308:D	cluster_3_node_1_2motifs	R	159	184	4.9
randfragment_213_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:218745667:218746134:D	cluster_3_node_1_2motifs	D	420	445	2.2
randfragment_214_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:110627169:110627511:D	cluster_3_node_1_2motifs	D	195	220	-1.6
randfragment_215_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:206583793:206584147:D	cluster_3_node_1_2motifs	D	266	291	1.3
randfragment_216_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:85797583:85798074:D	cluster_3_node_1_2motifs	R	158	183	-3.5
randfragment_217_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:62142049:62142827:R	cluster_3_node_1_2motifs	D	101	126	-0.2
randfragment_218_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791793.1:36966:37399:R	cluster_3_node_1_2motifs	R	232	257	-7.5
randfragment_219_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:165469128:165469728:R	cluster_3_node_1_2motifs	D	473	498	-6.0
randfragment_220_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:73630935:73631411:R	cluster_3_node_1_2motifs	D	153	178	-4.4
randfragment_221_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:21947863:21948229:R	cluster_3_node_1_2motifs	R	29	54	-5.4
randfragment_222_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:100613500:100613922:D	cluster_3_node_1_2motifs	D	322	347	11.8
randfragment_223_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:70414746:70415223:D	cluster_3_node_1_2motifs	D	243	268	-10.7
randfragment_224_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:108381811:108382228:D	cluster_3_node_1_2motifs	D	330	355	1.3
randfragment_225_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:87144633:87144955:D	cluster_3_node_1_2motifs	R	71	96	-14.8
randfragment_226_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:29670862:29671391:R	cluster_3_node_1_2motifs	R	455	480	-2.6
randfragment_227_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:87658236:87658578:D	cluster_3_node_1_2motifs	R	240	265	1.0
randfragment_228_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:56441923:56442209:D	cluster_3_node_1_2motifs	R	258	283	2.0
randfragment_229_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:22674061:22674524:D	cluster_3_node_1_2motifs	R	334	359	-10.9
randfragment_230_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:50867795:50868824:D	cluster_3_node_1_2motifs	R	737	762	-6.8
randfragment_231_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:226397422:226397767:R	cluster_3_node_1_2motifs	R	286	311	-5.7
randfragment_232_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:36315931:36316468:D	cluster_3_node_1_2motifs	D	395	420	-4.4
randfragment_233_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:197524108:197525138:R	cluster_3_node_1_2motifs	D	53	78	5.5
randfragment_234_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:57203554:57203956:D	cluster_3_node_1_2motifs	R	50	75	4.3
randfragment_235_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:2247535:2248166:R	cluster_3_node_1_2motifs	D	569	594	4.6
randfragment_236_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:179826478:179826951:D	cluster_3_node_1_2motifs	R	316	341	-7.4
randfragment_237_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:23437180:23437778:R	cluster_3_node_1_2motifs	D	324	349	-8.1
randfragment_238_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791777.1:111100:111463:D	cluster_3_node_1_2motifs	D	303	328	-0.8
randfragment_239_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:87774943:87775426:R	cluster_3_node_1_2motifs	R	225	250	-0.2
randfragment_240_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:83830584:83831380:R	cluster_3_node_1_2motifs	R	386	411	4.1
randfragment_241_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:10633689:10634408:R	cluster_3_node_1_2motifs	D	48	73	7.4
randfragment_242_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:72957002:72957493:R	cluster_3_node_1_2motifs	D	301	326	-1.1
randfragment_243_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:5722991:5723346:R	cluster_3_node_1_2motifs	R	33	58	2.3
randfragment_244_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:78895768:78896522:R	cluster_3_node_1_2motifs	D	695	720	0.8
randfragment_245_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:203979719:203980175:R	cluster_3_node_1_2motifs	R	156	181	1.2
randfragment_246_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:81577802:81578273:R	cluster_3_node_1_2motifs	R	447	472	-2.9
randfragment_247_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:80129918:80130250:R	cluster_3_node_1_2motifs	R	120	145	1.2
randfragment_248_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:91400507:91401001:R	cluster_3_node_1_2motifs	D	102	127	-7.6
randfragment_249_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:33525149:33525628:R	cluster_3_node_1_2motifs	.	0	0	-1000000.0
randfragment_250_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:65575646:65576060:R	cluster_3_node_1_2motifs	R	97	122	0.1
randfragment_251_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:44601477:44601794:R	cluster_3_node_1_2motifs	.	0	0	-1000000.0
randfragment_252_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:131986809:131987253:R	cluster_3_node_1_2motifs	D	251	276	-6.1
randfragment_253_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:165290649:165291045:R	cluster_3_node_1_2motifs	D	301	326	1.5
randfragment_254_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:99933109:99933800:R	cluster_3_node_1_2motifs	R	286	311	7.0
randfragment_255_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:104542661:104543094:R	cluster_3_node_1_2motifs	D	377	402	0.7
randfragment_256_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:45180222:45180529:D	cluster_3_node_1_2motifs	R	167	192	5.9
randfragment_257_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:95822618:95823006:D	cluster_3_node_1_2motifs	R	52	77	-10.3
randfragment_258_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:79781161:79781822:R	cluster_3_node_1_2motifs	D	216	241	-2.6
randfragment_259_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:47765542:47765890:R	cluster_3_node_1_2motifs	D	100	125	9.6
randfragment_260_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:78758599:78759123:R	cluster_3_node_1_2motifs	R	475	500	1.4
randfragment_261_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003571061.2:169206:169773:D	cluster_3_node_1_2motifs	R	480	505	5.5
randfragment_262_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187660.1:1334304:1334908:D	cluster_3_node_1_2motifs	D	443	468	-2.5
randfragment_263_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:156270774:156271112:D	cluster_3_node_1_2motifs	R	261	286	0.5
randfragment_264_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:66113372:66113646:R	cluster_3_node_1_2motifs	R	158	183	-7.5
randfragment_265_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:29672362:29672735:R	cluster_3_node_1_2motifs	D	320	345	-10.6
randfragment_266_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:8940428:8941070:R	cluster_3_node_1_2motifs	D	498	523	-0.4
randfragment_267_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:78577190:78577531:R	cluster_3_node_1_2motifs	R	169	194	-6.9
randfragment_268_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:18382541:18383328:D	cluster_3_node_1_2motifs	.	0	0	-1000000.0
randfragment_269_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:107717757:107718366:D	cluster_3_node_1_2motifs	D	393	418	1.4
randfragment_270_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:23173376:23173694:D	cluster_3_node_1_2motifs	R	65	90	-4.6
randfragment_271_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:62956484:62957119:D	cluster_3_node_1_2motifs	D	11	36	-4.3
randfragment_272_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:81117939:81118249:R	cluster_3_node_1_2motifs	D	149	174	2.2
randfragment_273_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:127298489:127298831:D	cluster_3_node_1_2motifs	R	203	228	3.2
randfragment_274_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:32759215:32759744:D	cluster_3_node_1_2motifs	D	190	215	0.7
randfragment_275_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:9584827:9585190:D	cluster_3_node_1_2motifs	R	35	60	-4.3
randfragment_276_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:126020088:126020579:D	cluster_3_node_1_2motifs	D	163	188	-10.1
randfragment_277_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:7797424:7798163:R	cluster_3_node_1_2motifs	R	64	89	-1.3
randfragment_278_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:103443346:103443758:D	cluster_3_node_1_2motifs	R	229	254	-1.9
randfragment_279_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:35679823:35680211:R	cluster_3_node_1_2motifs	R	94	119	-11.4
randfragment_280_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000021.9:21181940:21182286:D	cluster_3_node_1_2motifs	R	12	37	-2.6
randfragment_281_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:79190662:79191241:R	cluster_3_node_1_2motifs	D	543	568	-2.5
randfragment_282_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:108872142:108872775:D	cluster_3_node_1_2motifs	D	583	608	-9.0
randfragment_283_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:71250469:71251201:D	cluster_3_node_1_2motifs	D	627	652	8.4
randfragment_284_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:99731332:99731608:D	cluster_3_node_1_2motifs	D	113	138	-5.4
randfragment_285_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:170882519:170882973:R	cluster_3_node_1_2motifs	D	36	61	6.3
randfragment_286_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:109438711:109439028:R	cluster_3_node_1_2motifs	D	46	71	0.9
randfragment_287_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000021.9:31412930:31413290:R	cluster_3_node_1_2motifs	D	284	309	-0.6
randfragment_288_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:16789157:16789512:R	cluster_3_node_1_2motifs	D	285	310	3.6
randfragment_289_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:108654999:108655402:D	cluster_3_node_1_2motifs	D	259	284	3.1
randfragment_290_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:130520872:130521299:R	cluster_3_node_1_2motifs	D	48	73	-0.4
randfragment_291_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:51225507:51225915:D	cluster_3_node_1_2motifs	R	140	165	6.8
randfragment_292_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:79155524:79156221:R	cluster_3_node_1_2motifs	R	91	116	7.5
randfragment_293_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:97843486:97844115:R	cluster_3_node_1_2motifs	R	466	491	-1.0
randfragment_294_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:78178953:78179225:D	cluster_3_node_1_2motifs	D	181	206	0.9
randfragment_295_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:66711207:66711603:D	cluster_3_node_1_2motifs	D	225	250	-0.9
randfragment_296_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:115218503:115218895:R	cluster_3_node_1_2motifs	R	81	106	2.3
randfragment_297_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:105589683:105590227:D	cluster_3_node_1_2motifs	D	462	487	-7.5
randfragment_298_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:133860603:133861163:R	cluster_3_node_1_2motifs	R	280	305	-5.5
randfragment_299_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:101283722:101284019:R	cluster_3_node_1_2motifs	R	110	135	3.2
randfragment_300_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:14417937:14418548:D	cluster_3_node_1_2motifs	R	97	122	2.9
randfragment_301_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:36006910:36007497:D	cluster_3_node_1_2motifs	D	150	175	-5.6
randfragment_302_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:883582:884085:R	cluster_3_node_1_2motifs	R	254	279	4.0
randfragment_303_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:5343977:5344247:D	cluster_3_node_1_2motifs	D	71	96	-5.8
randfragment_304_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:25843691:25843976:R	cluster_3_node_1_2motifs	D	136	161	4.0
randfragment_305_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:102258873:102259248:R	cluster_3_node_1_2motifs	D	98	123	-6.6
randfragment_306_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:42222290:42222851:D	cluster_3_node_1_2motifs	D	324	349	-8.3
randfragment_307_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:3448508:3449093:D	cluster_3_node_1_2motifs	.	0	0	-1000000.0
randfragment_308_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000021.9:2705801:2706162:D	cluster_3_node_1_2motifs	.	0	0	-1000000.0
randfragment_309_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187652.1:86498:86904:R	cluster_3_node_1_2motifs	D	22	47	2.4
randfragment_310_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:54122890:54123281:D	cluster_3_node_1_2motifs	R	250	275	6.0
randfragment_311_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791762.1:486353:486738:R	cluster_3_node_1_2motifs	R	134	159	0.9
randfragment_312_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:27128798:27129335:R	cluster_3_node_1_2motifs	D	492	517	-1.2
randfragment_313_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:52878574:52879049:D	cluster_3_node_1_2motifs	D	123	148	-6.9
randfragment_314_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:22767274:22768083:R	cluster_3_node_1_2motifs	R	139	164	-6.3
randfragment_315_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:54560167:54560821:D	cluster_3_node_1_2motifs	D	107	132	-3.9
randfragment_316_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:24614464:24614873:D	cluster_3_node_1_2motifs	R	247	272	6.0
randfragment_317_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:70590037:70590860:R	cluster_3_node_1_2motifs	R	542	567	5.3
randfragment_318_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:112979466:112980014:R	cluster_3_node_1_2motifs	R	319	344	-5.2
randfragment_319_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:111935522:111935897:R	cluster_3_node_1_2motifs	D	248	273	-2.8
randfragment_320_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:114200370:114201050:D	cluster_3_node_1_2motifs	D	465	490	1.1
randfragment_321_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:142364560:142364880:R	cluster_3_node_1_2motifs	D	131	156	3.0
randfragment_322_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:13502197:13502504:D	cluster_3_node_1_2motifs	R	176	201	-10.9
randfragment_323_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:29812133:29812626:R	cluster_3_node_1_2motifs	D	204	229	1.4
randfragment_324_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:47006162:47006677:D	cluster_3_node_1_2motifs	R	131	156	0.1
randfragment_325_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:5710301:5710672:D	cluster_3_node_1_2motifs	D	148	173	-4.9
randfragment_326_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:38728754:38729068:D	cluster_3_node_1_2motifs	R	189	214	-6.3
randfragment_327_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:23713346:23713885:D	cluster_3_node_1_2motifs	D	496	521	-2.8
randfragment_328_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:55122855:55123311:R	cluster_3_node_1_2motifs	R	182	207	-4.4
randfragment_329_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:239070464:239070854:R	cluster_3_node_1_2motifs	D	131	156	2.9
randfragment_330_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:59708857:59709403:D	cluster_3_node_1_2motifs	R	309	334	-7.2
randfragment_331_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:154210873:154211294:D	cluster_3_node_1_2motifs	R	257	282	0.7
randfragment_332_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:87783424:87783693:R	cluster_3_node_1_2motifs	D	7	32	0.4
randfragment_333_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:21740050:21740499:D	cluster_3_node_1_2motifs	D	175	200	-6.9
randfragment_334_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:2408920:2409838:R	cluster_3_node_1_2motifs	R	652	677	10.5
